"","Gene","Correlation","P_value","SYMBOL","fdr"
"6426","105371354",-0.0548334845050642,0.53074229998937,"LOC105371354",0.680775627420036
"6427","105371356",0.134621769100505,0.122365512170174,"LOC105371356",0.243074167007026
"6428","105371357",0.11406844955563,0.191091967381231,"LOC105371357",0.336726470583125
"6429","105371358",0.160184370009505,0.065502879587675,"LOC105371358",0.149306577451461
"6430","105371360",0.00742396480351221,0.932412182714633,NA,0.961320552496788
"6431","105371361",-0.0508890705933793,0.560756173118419,"LOC105371361",0.706481560948739
"6432","105371362",0.0718295626601525,0.411292319533157,"LOC105371362",0.5747818270036
"6433","105371363",-0.176047407768272,0.0426651874638175,"HSD17B2-AS1",0.105465366103805
"6434","105371366",0.153774991909706,0.0771936545877457,NA,0.170765466473932
"6435","105371368",-0.17486257805572,0.0441024200382512,"CDH13-AS1",0.108339619084853
"6436","105371371",0.0414261235982702,0.635897138857477,NA,0.766154494565882
"6437","105371372",0.0183183332509767,0.834229084498472,"LOC105371372",0.90258441917544
"6438","105371374",-0.109005867139271,0.211673857947027,"ATP2C2-AS1",0.36313232442136
"6439","105371376",-0.150398941031977,0.0839961711444991,"LOC105371376",0.182852104086175
"6440","105371378",-0.0585049785547929,0.503548583537913,"LOC105371378",0.659099792182821
"6441","105371379",0,1,"LINC02176",1
"6442","105371380",-0.239724267620312,0.00544957518771391,NA,0.0184486537598369
"6443","105371381",-0.00923659032748113,0.915964546902387,"LOC105371381",0.95232739156775
"6444","105371382",0.114054840087986,0.191145271272665,"LOC105371382",0.336777427222706
"6445","105371388",0.0634939008817671,0.467796786006196,"LOC105371388",0.626589622641937
"6446","105371392",-0.189047952952001,0.0293080058850718,"LOC105371392",0.077417878911175
"6447","105371393",-0.131487460824816,0.131392966862001,NA,0.255229195674307
"6448","105371394",-0.0384995578301902,0.659958352291815,"LOC105371394",0.784663034566982
"6449","105371399",0.117164552920013,0.179244859900363,"LOC105371399",0.321141390622309
"6450","105371401",0.163489888052511,0.0600628482214091,"LOC105371401",0.139456848433406
"6451","105371403",0.135279328819992,0.120533887910642,"LOC105371403",0.240415183033462
"6452","105371406",0.0210210729940345,0.810202332840325,"LOC105371406",0.888182130853159
"6453","105371409",-0.132183092668963,0.12934659968712,"LOC105371409",0.253275419882342
"6454","105371413",-6.543442992099e-05,0.999403578632441,NA,1
"6455","105371414",0.0218605310746457,0.802774466554446,"LOC105371414",0.882929417271917
"6456","105371416",-0.255126855041693,0.00303964586663036,"LINC02166",0.0111300384708996
"6457","105371419",0.0497967234370009,0.569209385579401,NA,0.714090824029309
"6458","105371423",0.270361808931149,0.00164751324899725,"LINC02193",0.0065591917968003
"6459","105371425",0.0302555148220127,0.729561300034982,"LOC105371425",0.832622004129143
"6460","105371427",-0.0522393121322494,0.55039100794731,NA,0.697662738827122
"6461","105371430",-0.15469469988381,0.0754195176967403,"LOC105371430",0.167575832536213
"6462","105371433",-0.200004162322592,0.0209902081171331,"LINC02988",0.0586409959834567
"6463","105371434",-0.0106079407255431,0.903544219100134,"LOC105371434",0.94394278376923
"6464","105371438",0.00755556793350148,0.931216979733508,"LOC105371438",0.960709267519854
"6465","105371441",0.037098359538744,0.671604751795619,NA,0.793101662593296
"6466","105371442",-0.0367770503645249,0.674286539175698,"LOC105371442",0.794846392893285
"6467","105371449",0.10305637642487,0.23782872377999,"LOC105371449",0.394331608023671
"6468","105371450",0.0290003158757808,0.740372057025898,"THBS3-AS1",0.840607741455212
"6469","105371452",-0.240741362576857,0.00524913829391468,"LOC105371452",0.0178796413882304
"6470","105371453",-0.0565624331647023,0.517845286936671,"BCAN-AS1",0.670936671560124
"6471","105371455",0.131523080397946,0.131287584314942,"LINC02772",0.255111712216269
"6472","105371460",-0.0680504388685945,0.436397632406804,"LOC105371460",0.598443846880724
"6473","105371461",0.0635139929409968,0.467655669582821,NA,0.626589622641937
"6474","105371462",0.0453651586085104,0.604105877957588,"LINC02819",0.739986339070541
"6475","105371464",0.239766907857251,0.00544103692267935,"LOC105371464",0.01842351105069
"6476","105371466",0.152650777656504,0.0794077819883217,"LOC105371466",0.174765643518407
"6477","105371471",0.0255351356812863,0.770475201466871,"NECTIN4-AS1",0.861454484688283
"6478","105371472",0.241668843055177,0.00507212767637368,"LOC105371472",0.0173462058007061
"6479","105371473",-0.12642640511951,0.147035407252728,"LOC105371473",0.277487330565258
"6480","105371475",-0.0726625149615687,0.405875114485023,"LOC105371475",0.570146652089453
"6481","105371479",0.0839026547366208,0.336968014565406,"ABR-AS1",0.50394729323097
"6482","105371480",0.28948594544586,0.000725739822507058,"LOC105371480",0.00320535893899614
"6483","105371481",0.146550629095367,0.0923264022342397,"LOC105371481",0.196292029014328
"6484","105371483",0.198528517572334,0.0219760148638022,"LOC105371483",0.0609533837062261
"6485","105371485",0.0254439183610772,0.771272495377728,"LOC105371485",0.861949267114195
"6486","105371486",-0.0745471723892368,0.393774585554082,"LOC105371486",0.559074613622934
"6487","105371490",-0.201084238170222,0.0202930249833598,"LOC105371490",0.0570102979451177
"6488","105371492",0.0638929974724844,0.464998107578391,"CTNS-AS1",0.625251204051446
"6489","105371493",0.254519951482699,0.00311245250344677,"LOC105371493",0.0113602460594761
"6490","105371497",-0.170042145028371,0.0503726597728842,NA,0.120964431623796
"6491","105371498",0.0520130840627601,0.55212113184893,"LOC105371498",0.698973968979882
"6492","105371499",0.206640419508564,0.0170135487686891,"LOC105371499",0.0490778861122894
"6493","105371501",0.245422186965831,0.00440902671672669,"LOC105371501",0.0153604801744027
"6494","105371502",0.0558060644617726,0.523467602094372,NA,0.675612199456613
"6495","105371505",0.0572606060831649,0.512683104459239,"LOC105371505",0.667595455015007
"6496","105371506",0.0906939099640743,0.299176219465284,"DHX33-DT",0.464678256082399
"6497","105371507",0.234417463128778,0.00661027031738644,"LOC105371507",0.0218231726220517
"6498","105371516",-0.00644855336947411,0.941275265564988,NA,0.965532985956524
"6499","105371517",-0.209033353854113,0.0157493331439999,NA,0.0459305910565979
"6500","105371520",-0.167222822299009,0.0543704816595471,"LOC105371520",0.128737248439902
"6501","105371525",0.0781527447364599,0.371235060208296,"LOC105371525",0.537402622086371
"6502","105371529",0.0784105803951099,0.369654162705498,"LOC105371529",0.536355232535271
"6503","105371531",0.415152831731824,6.74029311286562e-07,NA,7.65346433048535e-06
"6504","105371532",0.389633687560606,3.55888201326568e-06,NA,3.18140447645826e-05
"6505","105371540",-0.225875712480288,0.00894333406152481,"LOC105371540",0.0282533824335975
"6506","105371541",0.0130335589136753,0.881634265072949,"LINC02093",0.933249108045588
"6507","105371543",-0.0419496542109084,0.631631690812624,"LOC105371543",0.762398164398142
"6508","105371547",0.0869748802138336,0.319511116964024,"LOC105371547",0.486262305795427
"6509","105371551",-0.00793673761022088,0.927756119445954,"LOC105371551",0.958336404023617
"6510","105371552",-0.0600832790174898,0.492086186451502,"LOC105371552",0.648609471574161
"6511","105371553",-0.160762139198805,0.0645240726876097,NA,0.147516118528492
"6512","105371554",0.354649690662466,2.80945780934337e-05,"LOC105371554",0.000188754575737768
"6513","105371559",-0.0382235912944067,0.662245794258666,"LOC105371559",0.786620061885775
