"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","log10padj","gene"
"ALKBH3",122.751392760423,-0.085601936159502,0.167639957691731,-0.510629669311378,0.60961039655597,0.776845474470324,0.109665359910708,"ALKBH3"
"ALKBH4",69.1669334555087,-0.0235431059793522,0.244831111204434,-0.0961605976607021,0.923393024256873,0.959172014171755,0.018103501164511,"ALKBH4"
"ALKBH5",1919.97589995204,-0.678264074725212,0.13140168483211,-5.16176086776833,2.44637673973742e-07,5.32793808543819e-06,5.27344083062994,"ALKBH5"
"ALKBH6",30.9472125582588,0.42257192807472,0.367044958324813,1.1512811128188,0.249616604732086,0.458600409033007,0.338565562251744,"ALKBH6"
"ALKBH7",205.601666642283,-0.2285856318718,0.159760672659811,-1.43080038451354,0.152487432869739,0.33287306435706,0.477721345949899,"ALKBH7"
"ALKBH8",120.11579667688,0.305005000795294,0.20231134623873,1.50760205231092,0.131656407179543,0.301266562152132,0.521049068388654,"ALKBH8"
"ALMS1",40.0156282273751,0.591188408415948,0.280703998250913,2.10609186937018,0.0351963729619896,0.11923482054502,0.923596897597243,"ALMS1"
"ALOX12",11.0576337080999,0.848658029334264,0.545910237844571,1.55457430636406,0.120047486966615,0.283671826196767,0.5471837954515,"ALOX12"
"ALPK1",58.2156982818245,-0.469346062457018,0.269929858996336,-1.73877045022792,0.0820751482943826,0.218721270367609,0.660108980318132,"ALPK1"
"ALPL",9.86242536769747,5.07938529783434,1.09329850503652,4.64592723253077,3.38552333954426e-06,5.52997166592392e-05,4.25727709389682,"ALPL"
"ALS2",398.953201473737,0.0818626573169418,0.120996107180126,0.676572653656314,0.498677134573666,0.692935781097232,0.159307012440771,"ALS2"
"ALS2CL",5.82732662347534,-0.109284489369042,0.75851120941313,-0.144077619437683,0.885439177415167,0.941858979440565,0.0260141174146649,"ALS2CL"
"ALS2CR11",10.1284201965064,-1.14402746453426,0.659685950045719,-1.73420013637547,0.0828825787858195,0.220196013357831,0.657190548181562,"ALS2CR11"
"ALS2CR8",23.185625526392,-0.994816768392259,0.337640867167555,-2.94637546911221,0.00321521854850705,0.0189245231180121,1.72297505554389,"ALS2CR8"
"ALX3",3.43150943323011,5.03796124012018,1.28917038112448,3.90790954701102,9.30981453897727e-05,0.000989781520772008,3.00446065873022,"ALX3"
"ALX4",61.1581429267311,8.46535890338778,1.05087714831055,8.05551716201765,7.91434633188178e-16,6.51280575994474e-14,13.1862318741739,"ALX4"
"ALYREF",411.193709492432,0.406951029830199,0.187918308033884,2.16557414808577,0.0303437436494491,0.107530486489544,0.968468389356565,"ALYREF"
"AMACR",291.157931879015,-0.120406611986197,0.188566038267472,-0.638538164626472,0.523123418791539,0.711172175985738,0.148025243112421,"AMACR"
"AMBRA1",232.335403896516,0.201648768239048,0.129747723716116,1.55416035413653,0.1201461717075,0.283716041507612,0.547116108189761,"AMBRA1"
"AMD1",696.137290471053,0.673969079707546,0.176416820846011,3.8203221012345,0.000133277507052624,0.00133841407680968,2.87340950431657,"AMD1"
"AMDHD2",137.777045962801,-0.186263834480514,0.197874839850427,-0.941321466747921,0.346540145122416,0.560081318603909,0.25174891289195,"AMDHD2"
"AMFR",1069.87514155151,-0.378504540008419,0.161882060381046,-2.33815000326458,0.0193794680505951,0.076401408002983,1.1168986377294,"AMFR"
"AMH",8.04300078463578,-1.01739609778961,0.63306685627952,-1.60709108003025,0.108034389750763,0.264294847660679,0.577911303210881,"AMH"
"AMIGO1",10.9528962084237,0.0714528172626222,0.584726629198068,0.122198671472543,0.90274167858224,0.950631514127017,0.0219877926242544,"AMIGO1"
"AMIGO2",180.608730620303,-0.627580981590138,0.281412875034612,-2.23010756530933,0.0257403027049284,0.0949234689565687,1.02262639897169,"AMIGO2"
"AMIGO3",33.6389945924283,0.412582921332081,0.37102088511679,1.11202074568446,0.266129230629402,0.477282457098524,0.321224528184192,"AMIGO3"
"AMMECR1",144.27512532497,0.464715569593302,0.162932095472942,2.85220397027593,0.00434172313376654,0.0239707363843875,1.62031862417395,"AMMECR1"
"AMMECR1L",373.898946967511,-0.705376427361314,0.197387055632704,-3.57356983263316,0.000352147272010513,0.003072898544081,2.51245177832909,"AMMECR1L"
"AMN1",50.077549090195,-0.428544816575788,0.302762038169881,-1.41545095668609,0.156936318182836,0.339232919204194,0.469502010380434,"AMN1"
"AMOT",61.1920448897544,-0.193522239015618,0.349864009080535,-0.55313560124177,0.580170560177705,0.756228333175993,0.121347055204805,"AMOT"
"AMOTL1",521.61680474201,0.0635578128419678,0.277251259836563,0.229242647551663,0.818680327069629,0.905142994265249,0.0432828056404501,"AMOTL1"
"AMOTL2",2274.53958298928,-0.0511707973322567,0.136825570911317,-0.373985629962566,0.708415007356449,0.840048527806491,0.0756956249502289,"AMOTL2"
"AMPD2",408.615253931077,0.284324249343048,0.125376404739372,2.26776521414928,0.0233435206570559,0.0880860567594235,1.0550928311076,"AMPD2"
"AMPD3",209.926448706178,0.468970722849699,0.260424897924953,1.80079065629448,0.0717358821559445,0.198840342690803,0.701495497048847,"AMPD3"
"AMPH",21.1839127871119,-0.422340468820779,0.643088201696374,-0.656738014640458,0.511349386653061,0.701695485515894,0.153851317573853,"AMPH"
"AMT",19.4271732748351,1.01120172680939,0.414238282343632,2.44111123937731,0.0146421437760841,0.0617706532695149,1.2092178056585,"AMT"
"AMY2B",8.80360671079633,-0.831685589893204,0.827791678397688,-1.00470397516324,0.315039413465186,0.528261858895325,0.277150744734727,"AMY2B"
"AMZ1",23.6359144232948,-0.738917365363271,0.423228826326409,-1.74590509766788,0.0808274439444854,0.216327382907822,0.664888503708997,"AMZ1"
"AMZ2",546.663793640357,-0.333293721297391,0.184458564977146,-1.80687582243029,0.0707816430696901,0.197200463542343,0.705092068534539,"AMZ2"
"AMZ2P1",27.1087527229515,-1.02700853774248,0.394376961909461,-2.604129137691,0.00921080443939778,0.0432811273296169,1.36370143582534,"AMZ2P1"
"ANAPC1",295.585554165224,0.329555414197169,0.130785689465483,2.51981249281976,0.0117417364350457,0.0523008075123206,1.28149160567503,"ANAPC1"
"ANAPC10",194.205435150321,-0.135076810257629,0.286083577329475,-0.472158561209772,0.636813615328864,0.794382675477875,0.0999702358450067,"ANAPC10"
"ANAPC13",1248.92581273083,-0.243339665938702,0.14291636991295,-1.70267175192681,0.0886295140688493,0.231304885974143,0.635815193302891,"ANAPC13"
"ANAPC16",481.226312872166,-0.244230296281113,0.108085589998621,-2.25960089854929,0.0238460317889159,0.0895052267088581,1.04815160306915,"ANAPC16"
"ANAPC2",93.4288977908165,-0.110989987321993,0.201207834009772,-0.551618617973906,0.581209677906766,0.756672497461076,0.121092050911455,"ANAPC2"
"ANAPC4",131.346598225808,-0.0716109092799492,0.202207202783227,-0.354146184182759,0.723229332024637,0.848148983041791,0.0715278543118009,"ANAPC4"
"ANAPC5",696.690334823143,-0.0562963594690369,0.15432243943491,-0.364796977517852,0.715262961446014,0.8432177917056,0.0740602385190428,"ANAPC5"
"ANAPC7",337.184007585882,0.0397033664403627,0.175278892324574,0.226515388783046,0.82080059173013,0.906562121447091,0.0426024308654377,"ANAPC7"
"ANGEL1",99.575166928232,0.626088443399465,0.236952058227344,2.64225788154481,0.00823553238858858,0.0398357113528381,1.3997274231613,"ANGEL1"
"ANGEL2",104.439211130881,0.402196690589485,0.20516031854969,1.96040195995344,0.0499488269614407,0.153930942913641,0.812674070318729,"ANGEL2"
"ANGPT1",640.027958056611,-1.20989804134924,0.76176823520839,-1.58827578445596,0.112223990769061,0.271347644442554,0.566473944160203,"ANGPT1"
"ANGPTL1",22.3623744360438,-1.4499598340687,0.662959513293725,-2.18710163289609,0.0287351054708639,0.103151253818932,0.986525488744304,"ANGPTL1"
"ANGPTL2",477.888734949827,-0.714573695629865,0.202957911692366,-3.5207974385989,0.000430251151546358,0.00362313825933014,2.44091509292697,"ANGPTL2"
"ANGPTL4",138.384741215332,-1.6155183189798,1.07003016860958,-1.50978763624865,0.13109762085455,0.300622798298212,0.52197808695715,"ANGPTL4"
"ANK1",107.245418539935,-0.0187503078757567,0.218658230593969,-0.0857516674530061,0.931663828667254,0.963759495610759,0.0160313299567695,"ANK1"
"ANKAR",7.82570414403189,0.72737738156389,0.599584570621983,1.21313558954551,0.225077985067807,0.430235807387772,0.366293447263827,"ANKAR"
"ANKDD1A",22.9406020314914,0.26315629957059,0.371598452322243,0.708173830988903,0.478837314987546,0.677605873908148,0.169022837926997,"ANKDD1A"
"ANKFY1",606.364764318721,0.040817589841616,0.145369714827586,0.280784686755609,0.778875549527458,0.881216489293074,0.0549173849416149,"ANKFY1"
"ANKH",474.563699220365,-0.615964767566774,0.316135221299038,-1.94842183365618,0.0513645094137903,0.157250141605392,0.803408954795807,"ANKH"
"ANKIB1",1017.77824972012,-0.75909533180886,0.247658357354402,-3.06509071576609,0.00217603983681949,0.0137678199310593,1.86113482276901,"ANKIB1"
"ANKLE2",1341.86263116865,-0.346252458685784,0.115712132180375,-2.99236088870988,0.00276828799599807,0.0168035856787894,1.77459803527698,"ANKLE2"
"ANKMY1",20.4097291989688,-0.346613379280757,0.358440453453625,-0.967004075408028,0.33354199634786,0.547335989622756,0.261745994246157,"ANKMY1"
"ANKMY2",276.867817052234,-0.19399512078603,0.144861843812345,-1.33917335083304,0.180514245804846,0.372547019675335,0.428818906548327,"ANKMY2"
"ANKRA2",200.303602244846,-0.768124008710086,0.192439656969146,-3.99150580918589,6.56550798376029e-05,0.00074881346320045,3.12562635585502,"ANKRA2"
"ANKRD1",105.367692855258,-1.44574687364195,1.39714954975012,-1.03478319403998,0.300770173185142,0.513136568921823,0.289767034038757,"ANKRD1"
"ANKRD10",126.640202908575,0.586119593139944,0.158957918580505,3.68726263135549,0.000226679374405421,0.00211274926596364,2.67515204051023,"ANKRD10"
"ANKRD11",774.634916122437,-0.324307199740785,0.175836105831504,-1.84437205434676,0.0651289371095889,0.186439110589801,0.729462977541979,"ANKRD11"
"ANKRD12",1672.83132274566,-0.812073490674004,0.178263465771968,-4.55546786974734,5.22691051495352e-06,8.14871588913977e-05,4.08891082392253,"ANKRD12"
"ANKRD13A",2402.67218387908,0.519235475860845,0.214309358714864,2.42283155049557,0.0154000657631321,0.0641686250495076,1.19267726630035,"ANKRD13A"
"ANKRD13B",29.0287241264704,-0.387217912945288,0.352186508588714,-1.09946833141608,0.271563839950646,0.483482547862289,0.315619197907554,"ANKRD13B"
"ANKRD13C",554.155663093833,-0.182853913584062,0.156055401223186,-1.17172435013992,0.241307743507218,0.449753910705397,0.3470250516836,"ANKRD13C"
"ANKRD13D",57.9290765789968,-0.329111012964485,0.272283736229044,-1.20870610019703,0.226775777246367,0.432337046298719,0.364177548843475,"ANKRD13D"
"ANKRD16",8.99340654509557,0.391967027779141,0.569741547058049,0.687973397416995,0.491469533978896,0.687974112282915,0.162427903485718,"ANKRD16"
"ANKRD17",464.519938368429,0.398016010524532,0.205107245521255,1.94052633056928,0.0523157573976085,0.159337043441139,0.797683245593392,"ANKRD17"
"ANKRD18A",13.0300568001739,1.51079892183812,0.544875413519031,2.7727419596358,0.0055586178561261,0.0289788088874706,1.53791946925235,"ANKRD18A"
"ANKRD20A9P",133.829352859635,-0.379725864700243,0.313074260737512,-1.2128939115139,0.225170383743704,0.430349159111516,0.366179041295009,"ANKRD20A9P"
"ANKRD23",23.1664575976078,0.767523784242472,0.358813662234723,2.13905953151914,0.0324308473291375,0.112324421143699,0.949525810836385,"ANKRD23"
"ANKRD24",27.0634571504858,-1.70920822445708,0.386357989085875,-4.42389771336443,9.69359289745304e-06,0.000140195878590305,3.85326475335793,"ANKRD24"
"ANKRD26",150.953433053494,-0.00447042754325816,0.244514830603907,-0.0182828482518505,0.985413210293104,0.991897697625682,0.00353311781331256,"ANKRD26"
"ANKRD27",115.532157285603,0.299773024753685,0.293921924100956,1.01990698948582,0.307772574367492,0.520586942060314,0.283506729546555,"ANKRD27"
"ANKRD28",281.133148148076,0.384798328886056,0.327562017806158,1.17473427311029,0.240101043016411,0.448765421491137,0.347980613949166,"ANKRD28"
"ANKRD29",106.368805674191,0.187536880172393,0.464589594552068,0.403661387107058,0.68646173752292,0.827323034769878,0.0823248836453289,"ANKRD29"
"ANKRD32",21.8149449342042,0.529997822261319,0.483811019724367,1.09546455259177,0.273313166892818,0.485072397839982,0.314193437406178,"ANKRD32"
"ANKRD33B",77.4127439785175,-0.325320001343129,0.194671946167183,-1.67111906850587,0.0946981616550206,0.241881714323423,0.616396962016798,"ANKRD33B"
"ANKRD35",12.4680030582525,1.46073583707586,0.775493367129433,1.88362131643101,0.0596162163829964,0.174610024605737,0.757930826461041,"ANKRD35"
"ANKRD36",105.079724676642,0.62713746865167,0.19148021514567,3.27520766662274,0.00105584327603183,0.00766503309601664,2.11548596561243,"ANKRD36"
"ANKRD36B",48.8839035663122,0.751585756417903,0.313042680403757,2.40090506332402,0.0163545789129935,0.0670161471877535,1.17382054372241,"ANKRD36B"
"ANKRD37",232.559326519326,-1.88112392846769,1.1952777108431,-1.57379654234566,0.115534493689242,0.276513722124869,0.558283311754444,"ANKRD37"
"ANKRD39",46.5863293595151,0.561635026031691,0.327616056172287,1.71430861049233,0.086472062603119,0.226978281233672,0.644015696955026,"ANKRD39"
"ANKRD40",642.939220186521,0.122857500654762,0.140963474982966,0.871555561961057,0.383450882239871,0.595298909956155,0.225264912678316,"ANKRD40"
