"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"GBP2",282.402317473951,1.76522041028716,0.244173255008951,7.22937657616291,4.85216253049465e-13,1.09182260061184e-11,"GBP2"
"TUFT1",555.479007907638,1.76486731534489,0.259737154678104,6.79482039268548,1.08447549750205e-11,2.11739669827669e-10,"TUFT1"
"RNF112",29.5734869251614,1.76381913352771,0.596156400944659,2.95865167384397,0.00308988143631571,0.0114726990369464,"RNF112"
"SIAE",188.237552942682,1.76371864041379,0.269990010680065,6.53253294805701,6.46665646534649e-11,1.16079684868051e-09,"SIAE"
"KGFLP1",8.74492467641476,1.7614540662487,0.884178948829991,1.99219181657693,0.0463500157845328,0.105417213319266,"KGFLP1"
"TAGLN",27519.1550202769,1.76129644550093,0.204547777995543,8.61068481291107,7.26254137551222e-18,2.71884697925149e-16,"TAGLN"
"ARHGAP44",28.2347099364104,1.75772446195494,0.540639178978588,3.251196972583,0.00114920209200178,0.00494893917529507,"ARHGAP44"
"PTCH1",56.6830429194492,1.75722130702312,0.377284265277365,4.65755259030291,3.19990696379654e-06,2.68407265548856e-05,"PTCH1"
"S100A1",8.80219170207459,1.75005330389706,0.904211185986607,1.93544752710345,0.0529354018908592,0.117140921603643,"S100A1"
"TRPC6",52.6481915992771,1.74945105043718,0.426571871147362,4.1011870888993,4.11036057158454e-05,0.000268474451950486,"TRPC6"
"CCDC144A",9.10133239684507,1.74847483150846,0.966326587145733,1.80940362685558,0.0703883201282016,0.146298422985098,"CCDC144A"
"NTNG2",19.2813720106527,1.74820752361647,0.744066302279459,2.34953191437484,0.0187970326307746,0.0511148791765931,"NTNG2"
"LOC100507557",5.81800947594653,1.74746275500418,1.05364228189978,1.65849718165581,0.0972171559156876,0.188523754373703,"LOC100507557"
"CCDC176",32.2382664334175,1.74512760583061,0.484296238768143,3.60343002099194,0.000314045325786009,0.00159230892111476,"CCDC176"
"MSC",71.3040858034072,1.74331574653189,0.355751985367404,4.90036828531393,9.56571706348904e-07,9.06635662828525e-06,"MSC"
"C4orf34",473.523575024043,1.73909939557891,0.230189050379546,7.55509175050424,4.18564690952547e-14,1.05188207779778e-12,"C4orf34"
"LOC595101",31.3551106333799,1.73849107867475,0.530876502601782,3.27475612530325,0.00105753225199314,0.0046200143924423,"LOC595101"
"GALNT1",1155.97686648936,1.73777290640626,0.260190297497758,6.6788536049129,2.4081857104245e-11,4.5143699927618e-10,"GALNT1"
"NOMO2",822.233645369139,1.7366519631963,0.18588729322963,9.34249960297708,9.40861970158338e-21,4.61022365377586e-19,"NOMO2"
"SLC1A4",587.050684810145,1.73485353615018,0.233397729736251,7.43303518037916,1.06133658278408e-13,2.5754154057577e-12,"SLC1A4"
"SKAP2",208.765873865726,1.73465355416412,0.281273236478226,6.16714756044132,6.95328654053799e-10,1.08009987130927e-08,"SKAP2"
"LOC731275",37.9088814414147,1.73387924305888,0.43732733562494,3.96471727654793,7.3482988258173e-05,0.00044365965936464,"LOC731275"
"SAMD9L",21.8010279578505,1.73051922910723,0.559119964357873,3.09507679822283,0.00196761942802311,0.00779858156184923,"SAMD9L"
"TMEM45A",325.565101840719,1.73045359689182,0.237252775029162,7.29371277819245,3.01527902182102e-13,6.94499202648467e-12,"TMEM45A"
"TNFSF9",7.20941939692528,1.72908679915006,1.17921652162844,1.46630136826974,0.142566202889425,0.251829873275736,"TNFSF9"
"FOXO4",69.7416972372319,1.72813132081057,0.345011690227479,5.00890656682139,5.47401376643006e-07,5.37698983821702e-06,"FOXO4"
"C10orf54",615.903681318693,1.72665254790172,0.287818092161355,5.9991105317095,1.98401279203229e-09,2.91424841940762e-08,"C10orf54"
"SDC2",1962.72281665411,1.72349337995424,0.215299396193716,8.00510085222683,1.19368802337541e-15,3.65038426618249e-14,"SDC2"
"SEMA3D",127.913164635054,1.72193039467896,0.321530557722211,5.35541755930594,8.53590599156549e-08,9.68955124677617e-07,"SEMA3D"
"ALDH6A1",8.61470951762203,1.72038437017852,0.878350999151836,1.95865248840131,0.0501534981205863,0.112257150731633,"ALDH6A1"
"NBLA00301",22.7913460728156,1.71891824073856,0.581129517223481,2.95789181205458,0.0030975081690609,0.0114927945676517,"NBLA00301"
"PFKFB2",42.2824931792829,1.7158011870465,0.425028471142618,4.03690882738715,5.41601044923321e-05,0.000341114583678505,"PFKFB2"
"LMOD1",533.236029209505,1.71351088628659,0.276068433324416,6.20683381164769,5.40627154341921e-10,8.55498655330838e-09,"LMOD1"
"ZCCHC6",61.0470703260767,1.70773151630107,0.408463859334335,4.18086319578952,2.90404552882575e-05,0.000196038520246423,"ZCCHC6"
"REEP3",340.263403821203,1.70727980140385,0.324753144100302,5.2571617316707,1.46295648138887e-07,1.58776153052519e-06,"REEP3"
"ENPP4",11.5279194884027,1.7069809584917,0.767803365681672,2.22320067192751,0.026202271555322,0.066729984400559,"ENPP4"
"CXorf23",11.5372624929682,1.70037393702832,0.825958055834305,2.05866862732002,0.039525993575192,0.0926579999430238,"CXorf23"
"LOC100505702",12.8221909631926,1.7001265702036,0.760279220137236,2.2361870812367,0.0253395190939436,0.0650979426763641,"LOC100505702"
"ACOX2",147.271108992457,1.69813099783986,0.293912139296059,5.77768241184937,7.57365928932605e-09,1.02361352546152e-07,"ACOX2"
"DLX3",15.7541835152021,1.69342725756794,0.679027851173273,2.4938995574952,0.0126348292175172,0.0371091454754712,"DLX3"
"ZNF221",18.387583977566,1.69102150627786,0.657875672275928,2.57042717574242,0.0101573179955989,0.0308610300890939,"ZNF221"
"C4A",15.9584245077283,1.68913996249303,0.672361042881471,2.51225138692458,0.0119963598691023,0.0356320075543059,"C4A"
"C10orf47",198.181361187207,1.68533193704406,0.348230835285111,4.83969759789999,1.30036842976821e-06,1.19673500668516e-05,"C10orf47"
"SCARNA16",210.362761029056,1.68448645145127,0.352476269895419,4.77900668873699,1.7616333456942e-06,1.56670559146497e-05,"SCARNA16"
"OSMR",1157.64556092997,1.68379223462661,0.220847114270437,7.62424376786166,2.4546912096982e-14,6.42319301902676e-13,"OSMR"
"ELTD1",59.7182650730086,1.68308558432456,0.382487859001633,4.40036342256127,1.08069729894058e-05,8.08675083776819e-05,"ELTD1"
"PTGFRN",329.0803855953,1.68120536927911,0.269091859333914,6.2477005935468,4.16539158705092e-10,6.68305747550736e-09,"PTGFRN"
"ZNF573",18.5957891427101,1.67967573987756,0.628853776339061,2.67101161363135,0.00756230303123036,0.0242601586879031,"ZNF573"
"TRAK1",898.311095484127,1.67856508505871,0.19803484566707,8.47610974424505,2.32849120849996e-17,8.37135465356176e-16,"TRAK1"
"ELN",15820.9734423723,1.67685291288939,0.337332410960985,4.970921436551,6.66354489023963e-07,6.46537065764764e-06,"ELN"
"LOC100134868",114.528540383692,1.67675728268481,0.29959087001625,5.5968237035857,2.18314503895823e-08,2.74319739499197e-07,"LOC100134868"
"HOGA1",2.8229939595409,1.6758669889834,1.4741517075423,1.13683481856654,0.255607344752864,0.391824231460151,"HOGA1"
"DYM",113.615305233755,1.67506849647026,0.494712211427131,3.3859453188715,0.000709335163448545,0.00326876273032879,"DYM"
"VSTM4",316.266240128525,1.67486084905907,0.239369510605389,6.9969681803801,2.61560659076667e-12,5.50491927751572e-11,"VSTM4"
"WDR31",19.6505795389703,1.67106706481476,0.575442966471275,2.90396644355922,0.00368467650028424,0.01328472427986,"WDR31"
"L3HYPDH",70.1761277788166,1.66820506976086,0.395859991192409,4.21412900236747,2.50743945801363e-05,0.000171244380416918,"L3HYPDH"
"H6PD",421.43803508842,1.66795846576007,0.230777788534616,7.22755199428511,4.91777887747813e-13,1.10462888024911e-11,"H6PD"
"MAP7",25.5942613395638,1.66795359404179,0.568384747071682,2.93455023667521,0.00334031476496919,0.0122378564325127,"MAP7"
"SCN9A",113.52595685148,1.6679047519895,0.435622265347943,3.82878673719144,0.000128776535090522,0.000728299022653213,"SCN9A"
"LOC400043",217.827667430275,1.66784960368836,0.27927340530187,5.97210322223687,2.34214255488511e-09,3.3892965979529e-08,"LOC400043"
"ATHL1",132.674523086249,1.66722260171675,0.354607713743993,4.70159710885588,2.58134448231994e-06,2.201602340398e-05,"ATHL1"
"TBC1D3",44.6339362123877,1.66634985419079,0.448012957775778,3.71942334539521,0.000199678134221242,0.0010751443366151,"TBC1D3"
"SLC22A18",8.30379621614107,1.6659051414858,0.883213945478797,1.88618527822577,0.0592699916630795,0.127577249694054,"SLC22A18"
"AHCYL2",38.3151242373215,1.66554379720489,0.486071696241569,3.42653935640215,0.000611325164278581,0.00287132777937064,"AHCYL2"
"SATB2",262.616500844619,1.66278975596574,0.229791425126511,7.2360826999976,4.61829774452538e-13,1.04475609047721e-11,"SATB2"
"GAP43",9.79336362285906,1.6626166277537,0.799270808474004,2.08016683472781,0.0375102330843837,0.0889134045711456,"GAP43"
"FAM65B",134.309050695684,1.66135872779818,0.330209712076552,5.03122308956506,4.87360642392848e-07,4.8586755008701e-06,"FAM65B"
"ZNF677",5.73302487094083,1.66088673945414,1.15439361329859,1.43875253667445,0.150220648398608,0.262487986896149,"ZNF677"
"KIFAP3",124.324461617116,1.65976052914911,0.357092659280651,4.64798277425425,3.35196897804994e-06,2.793160755117e-05,"KIFAP3"
"LOC728730",12.4223954088,1.65935690494357,0.723028493390045,2.29500900740908,0.0217326080996219,0.0575680503845337,"LOC728730"
"CAMK2D",87.0462400184414,1.65913691645005,0.330167232124794,5.02514106494656,5.03062621584595e-07,4.99950487903688e-06,"CAMK2D"
"LTC4S",8.42167445203581,1.657021399627,0.886406409877508,1.86936982986843,0.0615713790329851,0.131438582221634,"LTC4S"
"GPC6",177.450412080366,1.65673452484175,0.271264518708594,6.10745014766012,1.01235417854033e-09,1.53681661242289e-08,"GPC6"
"BMF",15.4449257641134,1.65579187020751,0.808814306353729,2.04718420186223,0.0406400019843235,0.0948092399233547,"BMF"
"TTC21A",8.58276954006046,1.65384152937536,0.869017609963489,1.90311624346122,0.0570253788651086,0.124050237088977,"TTC21A"
"CD27-AS1",24.9881833981679,1.65297257194914,0.612426374754574,2.69905516824215,0.00695366480250993,0.0226778659352201,"CD27-AS1"
"LOC100507299",15.09064112052,1.65220377441959,0.698544888213512,2.3652077372508,0.01801995992464,0.049446770033212,"LOC100507299"
"PTGER4",36.6258233429746,1.65076370574441,0.451788578690063,3.65384116289684,0.000258346122721268,0.00134042135873083,"PTGER4"
"TMEM150A",81.0573792301644,1.64988760135722,0.326220221693395,5.05758837632054,4.24591676541292e-07,4.28678835877926e-06,"TMEM150A"
"SCAMP1",213.554856132193,1.64966004721654,0.326225243917486,5.05681297807167,4.26320951054732e-07,4.30082606505214e-06,"SCAMP1"
"ITM2B",2101.59474628768,1.64935093713329,0.240504045784248,6.85789268847849,6.98837209970379e-12,1.39011646265425e-10,"ITM2B"
"ZNF438",20.8970710158266,1.64914916012839,0.609930180757839,2.70383268799606,0.00685447930598353,0.0224259337128737,"ZNF438"
"ID3",1199.97972209579,1.64445906108765,0.255905575752313,6.42603841769863,1.30972315142038e-10,2.24921468398864e-09,"ID3"
"C8orf37",11.1858822998447,1.64437191996733,0.785272523099127,2.09401433463852,0.0362587033255609,0.0863662169490791,"C8orf37"
"SRPX",329.458375734207,1.64390342192191,0.209667212426413,7.84053645249312,4.48625671290031e-15,1.28521634183787e-13,"SRPX"
"RIN2",199.814663442265,1.64356344199942,0.294994739648254,5.57150084763941,2.5255413617164e-08,3.13310316926127e-07,"RIN2"
"MPP4",8.17047530016195,1.6426419340155,0.928227787957373,1.76965390966181,0.0767848123208796,0.156530973322366,"MPP4"
"FAM151B",18.2263380017219,1.6426024244824,0.693117099934147,2.36987721791666,0.0177939933072545,0.0490068509249929,"FAM151B"
"ITPR1",47.3155287668512,1.63968008778527,0.447851086576056,3.66121717002201,0.000251019866520862,0.00130883037223347,"ITPR1"
"PRORSD1P",4.13226116753802,1.63711123134502,1.19811177928213,1.3664094282805,0.171810491163919,0.290517959127054,"PRORSD1P"
"C15orf59",57.8223566361139,1.63655481699329,0.447598319630645,3.65630241495044,0.000255879469303827,0.00133034262389794,"C15orf59"
"DND1",160.353647700538,1.63603630298922,0.275711910763303,5.93386153851638,2.95891393203721e-09,4.20510377508223e-08,"DND1"
"VCL",443.558073444272,1.63167779602657,0.309939133645455,5.2645104115606,1.40563434194463e-07,1.53518979635278e-06,"VCL"
"TP53I3",179.01746349417,1.63165620550237,0.296048454729161,5.51144983004586,3.55889876926906e-08,4.30973132450321e-07,"TP53I3"
"SNORA77",46.0377269186504,1.63081637756581,0.56969566844516,2.8626097544619,0.00420167711335371,0.0148368069687179,"SNORA77"
"PLA2R1",31.2846730996514,1.62915817135746,0.482449786943944,3.37684504262566,0.000733223444705975,0.00336297026988201,"PLA2R1"
"KCNH1",23.379346169845,1.62514947273664,0.531001070648667,3.06053897547018,0.00220939002498123,0.00860631332321571,"KCNH1"
"PPM1K",68.7652515350811,1.62482153263688,0.332861800595981,4.88136977486655,1.05351483742497e-06,9.87456189199429e-06,"PPM1K"
"JMY",67.7449136484845,1.62463282350042,0.390146416496609,4.16416185002826,3.12498388830527e-05,0.000209504334529753,"JMY"
"DAB2",3004.43100733832,1.62421397665649,0.192297732327483,8.44635013111056,3.00551397400141e-17,1.07143196191157e-15,"DAB2"
"ROPN1L",6.88308986115405,1.62380838576799,1.02191053788558,1.58899270099298,0.112062040593543,0.209513753266449,"ROPN1L"
"PEAR1",57.9049389656468,1.622919108418,0.43499385259199,3.73090125009247,0.000190796004217897,0.00103125727833447,"PEAR1"
"TERF1",38.9273967341074,1.62189580207062,0.508550911545656,3.18924962132332,0.00142642646057466,0.00591594059188005,"TERF1"
"FAIM2",56.0456937910044,1.62155387386872,0.623896985787923,2.59907310150064,0.00934758647698948,0.0288172555613393,"FAIM2"
"CCDC171",15.4111658923238,1.62134766643474,0.700742035812039,2.31375824993269,0.0206809866860713,0.0552668776653887,"CCDC171"
"ZXDA",23.1723541092914,1.62028370639867,0.536422066702208,3.02053887596343,0.00252325313731724,0.00964826922738567,"ZXDA"
"PITX2",16.2967667789072,1.61852010879311,0.791742414260286,2.04425085689677,0.0409287713600053,0.0954127548364855,"PITX2"
"GRPR",39.4434313654386,1.61722962110519,0.508419763064381,3.18089448639392,0.0014682109348771,0.00606940227183234,"GRPR"
"ASNS",188.101207685008,1.61694578824707,0.317881451489004,5.0866314491552,3.64479131361103e-07,3.72132313443585e-06,"ASNS"
"NMT2",176.004321511731,1.61627749069225,0.293232342514932,5.51193458685393,3.54910833084729e-08,4.30198030819322e-07,"NMT2"
"DST",1335.93209253526,1.61609157184723,0.280568905755963,5.76005230334716,8.40878757656112e-09,1.13166408413719e-07,"DST"
"ZFP106",398.558590625472,1.61401822243405,0.345552827238517,4.67082916187509,2.99986356977212e-06,2.53639364183731e-05,"ZFP106"
"SNORA65",110.926865131889,1.61331630842088,1.49333659058382,1.08034338580705,0.27998929642855,0.4205141018905,"SNORA65"
"TMEM59",1562.9801084968,1.6109530977787,0.298960671261773,5.38851177641401,7.10435085043287e-08,8.15939517129807e-07,"TMEM59"
"FAM3C",997.382679601404,1.60863098482395,0.235940795007257,6.81794339454722,9.23530147644886e-12,1.81995669313063e-10,"FAM3C"
"CAMKMT",24.8175355514069,1.60852825760945,0.646265348028312,2.48895946922871,0.012811757047644,0.0374986182406943,"CAMKMT"
"ZNF436",54.1600351069419,1.60791767887136,0.399121289051772,4.02864423166059,5.60994390688848e-05,0.00035123728723395,"ZNF436"
"SVIL",375.265869035139,1.60788169329483,0.305929742412359,5.25572205113547,1.47444832069296e-07,1.59796956771258e-06,"SVIL"
"SRGAP2B",6.88402567551482,1.60659332110237,0.946498911931159,1.6974064109851,0.089619851347135,0.176911733309456,"SRGAP2B"
"PGRMC2",731.111988943293,1.60591843216074,0.233580987926341,6.8752103774266,6.18984424268673e-12,1.24493364950772e-10,"PGRMC2"
"DHRS3",571.634015730297,1.60542301461171,0.398652536487833,4.02712354160755,5.64633687205112e-05,0.00035299340513892,"DHRS3"
"MAGIX",8.07430036115384,1.60481421815789,0.919336890045688,1.74562147514621,0.0808767480884273,0.163025223950164,"MAGIX"
"FSIP1",31.3842620543058,1.60466714930937,0.470513380502535,3.41046018201544,0.000648533529993093,0.00301816612729826,"FSIP1"
"LOC389906",117.91516275531,1.60415643184211,0.304841045259779,5.26227178651444,1.42286221850714e-07,1.54867447813672e-06,"LOC389906"
"COL6A1",21316.7159277148,1.60218018300194,0.174155925930856,9.19968800624127,3.58990561537828e-20,1.66884586684124e-18,"COL6A1"
"KLHL24",33.7374320216151,1.60087341751722,0.46797695608243,3.42083813467782,0.00062428476164747,0.00292030885000665,"KLHL24"
"LOC100130992",16.4262578097011,1.60048308062095,0.684300841017975,2.3388588537171,0.0193427395940676,0.0523297182238992,"LOC100130992"
"PDE7B",80.0071481313599,1.59997165212337,0.355356719616616,4.5024381524276,6.7178307475711e-06,5.25946884746606e-05,"PDE7B"
"PGBD3",219.114004747272,1.59994624622844,0.283925496905923,5.63509182396032,1.74965085087011e-08,2.25429633993833e-07,"PGBD3"
"PTPRG",282.932387108296,1.59854015721479,0.279345162320621,5.72245513018784,1.04995579525929e-08,1.39237084614793e-07,"PTPRG"
"SOBP",32.5137138343308,1.59800695395976,0.46033981330976,3.47136377901008,0.000517821981798277,0.00247987878151016,"SOBP"
"CHPF",2768.26167058394,1.59768665352956,0.244285839798175,6.54023440265529,6.14224871042322e-11,1.10729212881822e-09,"CHPF"
"OSR1",437.399571564611,1.59606587328822,0.337926615350943,4.72311383828313,2.32260752652628e-06,2.00246006244191e-05,"OSR1"
"CASP10",22.7000608307491,1.59516550213059,0.637796787388641,2.50105603175229,0.0123823586007082,0.0365452355817647,"CASP10"
"FAM214A",130.84532142052,1.59297402120482,0.350639760852525,4.54305015874912,5.54460516976333e-06,4.40617308763096e-05,"FAM214A"
"LOXL4",344.047623170168,1.59254963063529,0.286285265924176,5.56280682309751,2.65469709260039e-08,3.27731136208089e-07,"LOXL4"
"UGCG",608.141629984963,1.59029887698165,0.272242074017793,5.84148825165691,5.173652789866e-09,7.16799427469317e-08,"UGCG"
"SPTLC3",24.0391723061092,1.58728955351309,0.667414994060276,2.37826474927793,0.017394332086537,0.0481674598538602,"SPTLC3"
"TAX1BP1",62.302637429846,1.5852345336051,0.432560463820563,3.66476982108725,0.000247561128163242,0.00129376440314348,"TAX1BP1"
"IL13RA2",8.13838882674838,1.58505891714578,0.874326215258789,1.81289190405508,0.0698484951656974,0.145459210952588,"IL13RA2"
"SH3D19",757.520521613496,1.58467664475297,0.212807521263057,7.44652555204621,9.5830482947702e-14,2.33432756063203e-12,"SH3D19"
"IGJ",9.43677282071389,1.58332212486011,0.836171315685693,1.89353795706532,0.0582863654433843,0.126101647433002,"IGJ"
"RPL23AP7",147.694751693117,1.58110859511491,0.29122005055363,5.42925733344634,5.65890396799164e-08,6.61909218965731e-07,"RPL23AP7"
"ZNF235",5.23581697366505,1.57964271184671,1.14280770725748,1.3822471635561,0.166895823155048,0.28411467359634,"ZNF235"
"LOC145783",25.6091002868818,1.57945128933811,0.516303814725562,3.05915091907204,0.00221965300800905,0.0086383368060849,"LOC145783"
"CXXC5",661.036234243277,1.57893909326444,0.230802254305386,6.84109043049148,7.85926218807399e-12,1.55603582572304e-10,"CXXC5"
"SH3YL1",69.8824766074058,1.57840273569703,0.436301131163625,3.61769113797023,0.000297242806854536,0.00151620115023751,"SH3YL1"
"RINT1",64.5575883829226,1.57795292986282,0.563802398170453,2.79876945359456,0.0051297749160907,0.0174770398550623,"RINT1"
